DIA_TRANSPORTE,NOMBRE_EMPRESA,LINEA,AMBA,TIPO_TRANSPORTE,JURISDICCION,PROVINCIA,MUNICIPIO,CANTIDAD,DATO_PRELIMINAR,MES_NUMERO,MES_NOMBRE,DIA_SEMANA,TIPO_DIA,ESTACION
2025-07-14,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8435,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,33603,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1424,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,904,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15085,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1773,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,68989,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12936,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-14,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12620,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-15,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13404,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8642,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,32460,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1380,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,963,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15168,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1726,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,67625,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12677,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-15,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13078,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-16,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9162,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5919,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,22763,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,841,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,645,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,10050,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1161,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,42222,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8009,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-16,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9072,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-17,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12703,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8182,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,32128,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1229,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,912,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,14674,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1590,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,61973,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12114,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-17,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12305,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-18,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13348,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8849,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,33217,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1407,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,980,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,15365,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1830,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,67917,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13223,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-18,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,12612,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-19,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4606,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4113,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,16933,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,454,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,479,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6356,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,473,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,31395,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5570,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-19,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4167,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-20,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1690,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3219,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,11137,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,325,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3152,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,316,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,19731,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4059,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-20,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2808,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-21,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7966,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5176,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,22018,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,812,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,497,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9725,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1080,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,44810,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8826,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-21,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5785,NO,7,Julio,Lunes,Día de semana,Invierno
2025-07-22,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7632,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5288,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,21140,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,668,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,498,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9089,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1129,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,40257,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8558,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-22,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5355,NO,7,Julio,Martes,Día de semana,Invierno
2025-07-23,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7753,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5537,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,21062,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,805,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,510,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9069,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1060,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,42165,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8609,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-23,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5598,NO,7,Julio,Miércoles,Día de semana,Invierno
2025-07-24,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7799,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5596,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,22131,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,759,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,558,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,9345,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1074,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,42583,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8686,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-24,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5509,NO,7,Julio,Jueves,Día de semana,Invierno
2025-07-25,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6459,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4552,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,18151,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,716,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,396,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,7783,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,944,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,35376,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,6688,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-25,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4476,NO,7,Julio,Viernes,Día de semana,Invierno
2025-07-26,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3716,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,3390,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,13890,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_508C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,365,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_518,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,273,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,UNION PLATENSE SRL,BSAS_LINEA_520C,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,5112,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,EMPRESA NUEVE DE JULIO S.A.T.,BSAS_LINEA_561B,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,399,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,26046,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,FUERTE BARRAGAN S.A.T.I.C.I.,LINEA_506F_BSAS,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,4717,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-26,UNION PLATENSE SRL,NORTE MUNICIPAL,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,2978,NO,7,Julio,Sábado,Fin de semana,Invierno
2025-07-27,UNION PLATENSE SRL,BSAS_LINEA_502_SUR,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1231,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-27,MICROEXPRES S.A.,BSAS_LINEA_503_ESTE,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,1988,NO,7,Julio,Domingo,Fin de semana,Invierno
2025-07-27,EXPRESO LA PLATA BUENOS AIRES S.A.,BSAS_LINEA_503E,SI,COLECTIVO,MUNICIPAL,BUENOS AIRES,LA PLATA,8199,NO,7,Julio,Domingo,Fin de semana,Invierno
